"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2013-Q4",1.59230566382709,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2014-Q1",1.50144000557088,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2014-Q2",1.62024941396324,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2014-Q3",1.51721129202908,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2014-Q4",1.20668869308928,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2015-Q1",0.636215873827358,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2015-Q2",0.992094000148364,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2015-Q3",0.895510084600223,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2015-Q4",0.694785054839026,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2016-Q1",1.02835384823166,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2016-Q2",0.627508584414504,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2016-Q3",0.783533140359561,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2016-Q4",1.44391454651597,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2017-Q1",2.16810270602761,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2017-Q2",2.15539025134079,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2017-Q3",2.23170716766652,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2017-Q4",2.36658820923431,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2018-Q1",1.94666374182645,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2018-Q2",2.13694838518865,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2018-Q3",2.25242147996688,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2018-Q4",2.14249070294066,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2019-Q1",1.58141944600406,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2019-Q2",1.66636654547089,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2019-Q3",1.33475101271514,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2019-Q4",1.38406194586811,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2020-Q1",1.9686629272503,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2020-Q2",1.04901845562402,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2020-Q3",1.419567553593,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2020-Q4",1.12093109138736,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2021-Q1",1.47808779077042,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2021-Q2",2.56468624683827,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2021-Q3",3.065306548124,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2021-Q4",3.91769701517789,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2022-Q1",5.51748478806068,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2022-Q2",7.86400129797347,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2022-Q3",9.85972504731887,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2022-Q4",10.7137688448598,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2023-Q1",9.5001977886519,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2023-Q2",7.52660510962764,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2023-Q3",5.55959783599992,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2023-Q4",4.57644471889995,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2024-Q1",4.26643549542492,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2024-Q2",3.85411147962492,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2024-Q3",3.44321489612498,
"AUT","CPIFORECAST","TOT","AGRWTH","Q","2024-Q4",2.98255733349998,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","1992-Q1",2.20141439145509,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","1992-Q2",2.58792145977742,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","1992-Q3",2.15422768992732,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","1992-Q4",2.05483268222012,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","1993-Q1",2.63141428638573,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","1993-Q2",2.3209257703461,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","1993-Q3",2.5500553836545,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","1993-Q4",2.44935027076745,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","1994-Q1",2.31633641612733,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","1994-Q2",2.54638195475014,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","1994-Q3",2.63902340704307,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","1994-Q4",2.06874469632151,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","1995-Q1",1.79593226543505,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","1995-Q2",1.28542103289509,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","1995-Q3",0.903888430882124,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","1995-Q4",1.10690189700963,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","1996-Q1",1.52298890947938,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","1996-Q2",1.97493497629323,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","1996-Q3",1.44729728143495,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","1996-Q4",2.1548836554692,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","1997-Q1",1.8204480745991,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","1997-Q2",1.29651447279059,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","1997-Q3",1.77751113355227,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","1997-Q4",1.12270118934896,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","1998-Q1",0.803462143680465,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","1998-Q2",1.18020011264422,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","1998-Q3",1.02263800912026,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","1998-Q4",0.624978185221222,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","1999-Q1",1.13432613463873,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","1999-Q2",0.793867654591273,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","1999-Q3",0.967652142498184,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","1999-Q4",1.6432345006586,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2000-Q1",1.68522059638056,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2000-Q2",2.54385989546584,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2000-Q3",3.07477036470952,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2000-Q4",3.40310633174707,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2001-Q1",2.50132412985997,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2001-Q2",2.98166590367626,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2001-Q3",2.40292988074446,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2001-Q4",1.8637571138311,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2002-Q1",2.58222087960811,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2002-Q2",1.25942833814919,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2002-Q3",1.19410319174521,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2002-Q4",1.17320071216036,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2003-Q1",1.57177943019937,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2003-Q2",1.28023435201398,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2003-Q3",1.58007145621206,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2003-Q4",1.63345768302417,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2004-Q1",1.17971756160146,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2004-Q2",1.99280383431506,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2004-Q3",1.95398351022573,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2004-Q4",2.29817310312161,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2005-Q1",2.40299875033324,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2005-Q2",2.43219232791611,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2005-Q3",2.82701999145835,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2005-Q4",2.48611830576283,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2006-Q1",2.60892850309017,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2006-Q2",2.55455345554748,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2006-Q3",2.210179985108,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2006-Q4",1.94425367516398,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2007-Q1",1.76792193207827,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2007-Q2",1.42804047137964,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2007-Q3",1.31915745124241,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2007-Q4",2.74657919388588,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2008-Q1",3.81342598561003,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2008-Q2",4.96999388766545,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2008-Q3",5.6168509635647,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2008-Q4",3.56866846001978,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2009-Q1",1.50281422554095,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2009-Q2",-0.185758826527806,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2009-Q3",-1.09734235010808,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2009-Q4",-0.212021217851283,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2010-Q1",1.12136978838187,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2010-Q2",2.43968769605928,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2010-Q3",2.63441219701371,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2010-Q4",3.13652351484203,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2011-Q1",3.39469037712513,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2011-Q2",3.15996495886335,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2011-Q3",3.58442206074566,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2011-Q4",3.27222271233493,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2012-Q1",3.2383179955292,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2012-Q2",2.59833711858049,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2012-Q3",2.40860937275094,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2012-Q4",2.26912656234512,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2013-Q1",1.49759077001326,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2013-Q2",1.36233974751552,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2013-Q3",1.23610395377339,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2013-Q4",0.900798358453775,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2014-Q1",0.953015688320031,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2014-Q2",0.664930932363575,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2014-Q3",0.360215971464279,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2014-Q4",-0.0126671573969037,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2015-Q1",-0.362640413764814,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2015-Q2",0.689204356884924,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2015-Q3",0.820747330547386,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2015-Q4",1.33376751938357,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2016-Q1",1.54177170164036,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2016-Q2",1.6415181193166,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2016-Q3",1.93699204146802,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2016-Q4",1.95648940683078,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2017-Q1",2.9348107926406,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2017-Q2",2.05628588227491,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2017-Q3",1.91368778348713,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2017-Q4",2.00122553632961,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2018-Q1",1.52602691723784,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2018-Q2",2.20277246628807,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2018-Q3",2.73606257427088,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2018-Q4",2.7731566932871,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2019-Q1",1.92232541553574,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2019-Q2",1.71340365551526,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2019-Q3",0.882782459430591,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2019-Q4",0.495285152658757,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2020-Q1",0.907732246623023,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2020-Q2",0.0244363743602891,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2020-Q3",0.447714029218754,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2020-Q4",0.333332316900389,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2021-Q1",0.813759987752779,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2021-Q2",2.39231806745795,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2021-Q3",3.30694279794512,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2021-Q4",6.36904277074183,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2022-Q1",9.08504687108906,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2022-Q2",9.95049493243218,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2022-Q3",10.987845611213,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2022-Q4",9.59364942438752,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2023-Q1",7.74906246949769,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2023-Q2",7.09679503853566,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2023-Q3",6.03137554100001,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2023-Q4",5.46837708679998,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2024-Q1",4.90726453875202,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2024-Q2",4.65896332090879,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2024-Q3",3.87376280635904,
"BEL","CPIFORECAST","TOT","AGRWTH","Q","2024-Q4",3.05230165328388,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1991-Q1",5.30694577192372,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1991-Q2",5.00237971237148,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1991-Q3",4.06242771912435,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1991-Q4",3.87417566863521,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1992-Q1",3.44900896530226,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1992-Q2",3.29211274901932,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1992-Q3",3.15726259262524,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1992-Q4",3.08696585733183,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1993-Q1",3.64620831467147,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1993-Q2",3.58448990873074,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1993-Q3",3.26132397418495,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1993-Q4",2.83610469942191,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1994-Q1",1.4789468487316,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1994-Q2",1.27522421577231,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1994-Q3",1.96158369475673,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1994-Q4",1.70878114542798,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1995-Q1",1.49704635765245,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1995-Q2",0.741473821769401,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1995-Q3",-0.144738020545379,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1995-Q4",-0.482377229006953,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1996-Q1",0.624475296885406,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1996-Q2",1.0974336109419,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1996-Q3",1.08670850567182,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1996-Q4",1.48152801340552,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1997-Q1",0.785455911495905,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1997-Q2",0.909709850656589,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1997-Q3",1.47728206932827,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1997-Q4",1.69212095465026,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1998-Q1",1.72501296508352,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1998-Q2",1.55805459423538,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1998-Q3",1.20891824536598,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1998-Q4",0.911387498460529,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1999-Q1",0.76001032458481,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1999-Q2",1.20035943407419,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1999-Q3",1.36774586984025,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","1999-Q4",1.90612508843457,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2000-Q1",2.71234694613055,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2000-Q2",2.72959256049168,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2000-Q3",3.12459053071288,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2000-Q4",3.23502060248062,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2001-Q1",2.63191941993443,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2001-Q2",3.04163117786748,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2001-Q3",2.69298177217197,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2001-Q4",2.3001849294662,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2002-Q1",2.60953548393413,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2002-Q2",1.99524701493156,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2002-Q3",1.75568027184238,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2002-Q4",1.67966099204015,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2003-Q1",1.74517890143831,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2003-Q2",1.26272525239151,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2003-Q3",1.15183175222012,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2003-Q4",1.00508507216847,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2004-Q1",0.274487277041804,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2004-Q2",-0.167705663259487,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2004-Q3",0.185524710715135,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2004-Q4",0.296462058694451,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2005-Q1",0.301888140208192,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2005-Q2",0.897343541461974,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2005-Q3",0.969379037929746,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2005-Q4",0.928477431392582,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2006-Q1",1.22892843785506,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2006-Q2",1.48236433792161,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2006-Q3",1.12650388936433,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2006-Q4",1.26396225074776,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2007-Q1",1.32262012320552,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2007-Q2",1.3769750507269,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2007-Q3",1.54490572484256,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2007-Q4",2.08528077469034,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2008-Q1",3.36823785728484,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2008-Q2",3.91336666504566,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2008-Q3",4.5740446836549,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2008-Q4",3.80349771797094,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2009-Q1",2.3425567026705,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2009-Q2",1.73939953441983,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2009-Q3",1.22852907350217,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2009-Q4",1.24048254852463,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2010-Q1",1.39825405220612,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2010-Q2",1.45632816943581,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2010-Q3",1.41835924992524,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2010-Q4",2.46508559264926,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2011-Q1",3.3265067111155,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2011-Q2",3.45944772615269,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2011-Q3",3.56859938625638,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2011-Q4",2.94703685988273,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2012-Q1",3.01659951076248,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2012-Q2",3.07792415255208,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2012-Q3",3.2563563797105,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2012-Q4",3.29439385351468,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2013-Q1",2.58221900231171,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2013-Q2",2.4736562065975,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2013-Q3",2.09012122739473,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2013-Q4",1.72665778195845,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2014-Q1",1.67143752828779,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2014-Q2",1.13896616129717,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2014-Q3",1.18397331151531,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2014-Q4",0.847765988867156,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2015-Q1",0.0282877354315008,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2015-Q2",0.0304757896030063,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2015-Q3",-0.357623898847792,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2015-Q4",-0.321949615165612,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2016-Q1",0.00724159698432267,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2016-Q2",0.278708113255751,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2016-Q3",0.49628207200121,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2016-Q4",0.774124382760681,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2017-Q1",1.10115268482976,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2017-Q2",0.897674699753883,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2017-Q3",0.725935548944908,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2017-Q4",0.634340954047731,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2018-Q1",0.750305742548461,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2018-Q2",0.989797663677704,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2018-Q3",1.40865168528808,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2018-Q4",1.52541231413996,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2019-Q1",1.14769770028165,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2019-Q2",1.28092775352761,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2019-Q3",1.11003536091092,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2019-Q4",1.0093884086996,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2020-Q1",0.969582140545713,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2020-Q2",-0.167248997446747,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2020-Q3",0.454092443048354,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2020-Q4",0.278514791035443,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2021-Q1",1.00574496740613,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2021-Q2",2.09116316751736,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2021-Q3",1.96070909723882,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2021-Q4",3.20396556788175,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2022-Q1",4.72750429320687,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2022-Q2",6.98296453368076,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2022-Q3",8.15970895916978,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2022-Q4",8.1368006146662,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2023-Q1",7.0858348377139,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2023-Q2",5.52903952386129,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2023-Q3",4.43448762189554,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2023-Q4",4.05065932396414,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2024-Q1",3.60106064693007,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2024-Q2",3.17673323014068,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2024-Q3",2.92482603250955,
"FIN","CPIFORECAST","TOT","AGRWTH","Q","2024-Q4",2.62478971326677,
"FRA","CPIFORECAST","TOT","AGRWTH","Q","1991-Q1",3.43926179125587,
"FRA","CPIFORECAST","TOT","AGRWTH","Q","1991-Q2",3.51598782739603,
"FRA","CPIFORECAST","TOT","AGRWTH","Q","1991-Q3",3.45983857286695,
